cleaned_content,sentiment_label
saya sudah beberapa kali menggunakan aplikasi gojek dan selalu titik mapnya tidak benar sedangkan klu gofood titiknya bisa ditemukan padahal alamat pengiriman dan titik selalu sama mohon diperbaiki lagi dan saya sudah memberikan izin akses pada map,negatif
aplikasi gofood nya paling mengecewakan ada bbrp alasan   pas pesen makan gkbisa chat restonya kecuali restonya chat dluan  estimasi pengantaran  menit tp di menit  menit g jalan  pas  menit kemudian kubika lagi tulisanya masih  menit sampe jd itu waktu kek g jalan  mau dibatalin kaga bisakrn katanya resto masih menyiapkan estimasi  menit itu udh menit tp g jalan di menit   minta bantuan di chat cs nya jawaban bootgakbisa diketikg ada solusi,negatif
ini gojek lama² bertingkah muluu mana tiap ngasih driver selalu dengan posisi yang paling jauh susah komunikasi pula dan kejadian ini berulang² kali,negatif
anjirlah nyesal gua langganan gojek plus gua kira gofoodnya itu gak ada persyaratan khususnya ternyata minimal  ribu bukannya tambah hemat malah lebih boros mana belum dapat uang bulanan lagi,negatif
lagi butuhnya goride malah ga ada yg mau pdhl dimaps banyak yg nganggur ga ada yg ambil penumpang or yg lain gagal ke acara sekolah,negatif
selama ini saya blm pernah menggunakan gojek transportasi ternyata selain murah dan memudahkan kita cepat sampai tujuan dengan keamanan terjamin karena kendaraan dan pengemudinya terdaftar di aplikasi jadi jangan takut lagi menggunakan gojek ,positif
aplikasi yg sangat membantu dalam transportasi dan kuliner,positif
kualitas driver gocar menurn pilih pilih orderan sudah sampai pakai gocar prioritas bisa kena cancel driverl sampek  kali cek lagi driver driverdriver yang suka cancel langsung off kan saja kalah ama aplikasi liannya yang sejeniskalau tidak niat narik enggak usah aktif aplikasi,negatif
knpa ya beda sama dulu sekarang sering telat kalo pesan makanan mana telat nya hampir  jam mulu bukan sekali dua kali tapi sering padahal udah pake jasa expres rugi ngecewain lama,netral
permintaan dapet gatur waktu pembelian misal  detik setelah pencet pembelian karna waktu yg cepat tsb susah untuk batalkan pesanan,negatif
terimakasih  sudah membawa penumpang smpai tujuan dgn selamat dan bawa kendaraan nya nyaman sehat selalu dan lancar rejeki nya,positif
pesan gofood jarak cma  menit dari toko tiba liat ternyata ad anter ketmpt lain jdi jarakny  menit kasian drivernya anter dari ujung ke ujung dan makanan saya terlambat datang sudah dingin seharusnya klo double antaran jdi yg searah jgan dari ujung ke ujung saya order pake reguler pengantaran bukan hemat,negatif
sudah lama pakai gojek setahun lebih tapi akhir ini promonya gak ada sama sekali  apalagi setelah nyoba  bulan gojek setelah gak diperpanjang jadi ampas banget biasanya ada voucher kecilan setelah top up saldo tapi sekarang gak sama sekali kode promo yang biasanya dipake jadi gak bisa semua bahkan kode promo gojek ultah gak bisa digunain padahal masih dalam nuansa ultah kacau kacau,negatif
parah ni gojekgopayleter saya tidak bisa digunakan keterangan akun diriview sudah  minggupadahal pembayarran tidak pernah telatsebelum jatuh tempo sdh dibayarpercuma limit besar tidak biso digunakan,negatif
go transit jd ribet tidak seperti versi sebelumnya mudah di pahami sekarang go transit jadi bingung mana tiket keluar dan masuk,negatif
masa sih daftar nya cuman salah dikit aja lansung tunggu  menit dikira bot kah atau gimana tolong dong diperbaiki perusahaan sebesar ini masih aja menggunakan sistem sampah kurang banget aplikasinya,negatif
pada apk gojek pelanggan notif chat tidak muncul yg biasanya warna merah muncul di pojok kanan atas chat kemudian pesan gojek lama betul pedahal sekitar saya pesan ada driver malah yg jauh dapetnya,negatif
najis aplikasi kikir nembak harga ke customer ga masuk akal udah mana diskonnya jarang bgt muncul lgi kikir bgt lu gojek lu kira harga yg lu pasang ga mahal apa apa susahnya tinggal kasih diskon  rebu gitu minimal kaya gojek plus yang sama sekali ga ada kegunaan diskon cuma  doang terakhir abis itu ga dpt voucher go ride lagi selamanya gitu gila lo ya mentang mentang pengguna lama jdi ga dikasih voucher gt ha mending voucher go ride doangini ampe yg laen juga sama sekali ga ada vochr,negatif
kemarin senin  sy pesan gofood pake mode hemat sy tahu pasti diantarnya lama tapi ini lebih lama dr jadwal mode hemat sampe waktu di aplikasi muncul tulisan telat sy msh nunggu lama lagi dr tulisan telat tsb tapi tibatiba tulisan di aplikasi pesanan sy dibatalkan sy kaget sudah nunggu lama eh malah dibatalkan tapi anehnya tidak lama dari pembatalan yg entah dilakukan siapa sy tidak tahu makanan datang ke rumah dan drivernya bilang dia tidak tahu dibatalin sm siapa katanya,negatif
parah diaplikasi  menit tapi aslinya sejam lebih  menit orang laper keburu pingsan mana orderan nggak jalan dibatalin nggak bisa terlanjur nggak pesen makan lainnya eh malah dibatalin alasan nggak dapet driver parah x kejadiannya sama kayak gini,negatif
mudah di hack masuk aplikasi via googleyoutubedll sudah dua kali dibajak setiap kali top up pasti diklaim transaksi via aplikasi lainnya melalui nomor tidak dikenal mohon gojek indonesia melalui go pay agar lebih seleksi lagi kapok saya,negatif
mengganggu banget plis iklannya setiap ke aplikasi dan ada iklan gofood selalu saja saat tekan tanda silang malah pergi ke websitenya maksa banget berkali ditekan pun sama aja bikin ga nyaman dan emosi,negatif
untuk gofood tolong tambahin fitur bisa upload foto dong untuk review kaya di grabfood udh bisa biar jd bukti kalo makanan yg dikirim tuh suka beda banget ama judul atau foto menu judul dan foto misalnya jumbo tp nyatanya yg dateng dikit kecil bgt ga sesuai juga ama harganya yg mahal kadang tuh buat referensi juga utk kalo mau beli bisa liat review org dgn foto jd ga ketipu ga cuma review tulisan doang ni saya abis pesen gofood kecewa udh fotoin tp ga ada fitur upload foto,netral
ganti rute perjalanan di tengah jalan malah kena denda  eh ditambahin lagi biaya aplikasi  dasar elit perusahaan otak udang kepiting kikir bikin kebijakan baru gk kasih pengumuman apapun ke customer giliran di komplain malah kasih angka yang gk masuk akal jam padat apanya jelasjelas harga di aplikasi cuma beda beberapa ribu dari harga awal rb masa di aplikasi  saya malah harus bayar  belum termasuk denda jarak kedua rute samasama km sekian gk logis cuih,negatif
makin lama gofood makin nyebelin batas minimal pembelian buat dapetin promonya padahal makanan dari storenya aja udah mahal terus ditambah bayaran buat apknya mana ada promo yang syaratnya pake card bank tertentu juga,negatif
aplikasi cepet banget keluarlogout sendiri entah aplikasi ku sendiri atau semuanya bug atau gimana gak ngerti deh mengganggu banget kalau tiap kali buka aplikasi gojek harus login terus minimal kalau demi keamaan login secara berkala aja seminggu sekali ini tiap kali buka harus login gak efisien spam kode verifikasi jadinya,negatif
saya sangat kecewa terhadap aplikasi gojek karena aplikasi nya seperti mengalami error saya memesan gocar memang sedang macet dan di aplikasi awalnya tertulis nya  menit lagi dan tiba tiba berubah menjadi  menit dan ternyata ketika saya cek gocar nya sudah sampe di tujuan,negatif
driver nya selalu meng klik sudh dalam perjalanan padahal belum jemput kan saya jadi tidak tau driver nya sampai mana tolong dong di perbaiki supaya kalo pelanggan belum benar di jemput status dalam perjalanan nya tidak bisa di pencetsaya suka kesel kalo drivernya selalu seperti itu saya jadi tidak tau posisi drivernya di mana,positif
aplikasi bagus tapi sayang driver gocar maupun gosend mobil skrg banyak yg menyebalkan sering cancel se enaknya apalagi klo musim libur atau pas hujan alasannya ongkos murah potongan banyaktrus ngapain jadi driver taxi online klo pilih pilihmohon untuk diperbaiki lagi mitra mitra driver gocar,positif
mohon maaf apk nya error malam tahun barusetelah dilakukan pemesanan langsung error dan pesanan hilangdriver juga mengeluhkan hal yg sama tidak ada tombol laporan keluhan juga di apk mohon segera penanganannya ya min,negatif
min mana nih mode gelap nya saya udh perbaharui setiap waktu tp mode gelap di hp android blm bisa juga saya disabilitas low vision dan mata saya lebih nyaman kalau pakai mode gelap dark mode karena kalau light mode terlalu menyayat mata jadi pusing rasanya,netral
aplikasi ini sangat membantu tetapi banyak kekurangan juga salah satunya keterlambatan untuk menjemput pelanggan saya tau keterlambatan tersebut karena ada kendala di perjalanan tapi kalo bisa mencari rute yang aman dan sepi dgn pengendara jadi lebih cepat untuk sampai terima kasih ,positif
sebelumnya sy senang sekali menggunakan aplikasi ini tidak ada masalah baik transportasi go ride go car ataupun go sendnya tapi sy kecewa  hari ini aplikasinya ngak bisa dibuka x sy unsinstal trus instal lg pertama  tama bisa trus tidak bisa lagi semoga kedepannya lancar anehnya apk lain tidak apa²,netral
saya sudah  kali tibatiba kepesan sendiri buat gocar nya padahal sebelumnya saya berkalikali di cancel juga sama driver yang lain cukup kecewa karena alasan nya kejauhan padahal setelah dilihat tidak terlalu jauh  kepesan ngak sengaja  kali itu benar membuat saya panik semoga ada perubahan nya,netral
bugs nya banyak banget terutama saat pesan custom gofood catatan hilang sendiri jadinya pesanan salah ini fatal sih kemudian add topping walaupun sudah dicentang masih gak ngupdate proses bisnis utama dari aplikasi ini yaitu pemesanan malah bugs fatal disana,negatif
kecewa banget sama oknum di gojek plis harus ada sistem yg lebih aman kaya misal blacklist gojek² yg mencurigakan banyak tanya bikin kita penumpang ga nyaman kendaraan yg tidak sesuai banyak saya temukan trus gw pernah pesan gojek yg bayarnya uang cash tapi pas udah sampai malah di batalin sama dia sus banget iya si dia ga dapet potongan tapi ga gitu juga kali itu aja si semoga kedepannya lebih bagus dan aman semangat mengembangkan sistem yg lebih baik dari ini terimakasih,negatif
menurutku gojek ini sangat membantu dan ternyata harganya nggak semahal itu kok masih banyak diskon atau promo menarik dalam menggunakan gojek dan juga di dalam gojek ini ada juga pemesanan makanan yang sering sekali aku pakai karena malas keluar itu sangat membantu dan lumayan banyak promonya tetapi ada juga driver yang kadang mengesalkan namun tidak banyak jadi tetaplah memakai gojek ,positif
menurutku apk gojek ini sebenernya bagus cuma posisi driver itu jauhjauh semua untuk di kota kendal kalo lagi buruburu nunggu driver yang jauh juga membuat lama jadi molor yang aku senengin mapsnya udah sama kaya google jadi ga perlu setting titik jemput dan titik pengantaran,netral
sudah hampir  bulan paylater ku di blokirkatanya akunnya lagi di review tapi kok gak selsai padahal bayar gak pernah telat dan gak pernah di pake anehdah lah mending uninstall aja apk gak berguna gini mah,negatif
tolong untuk pihak gojek diperhatikan kmbali driver nya karena saya sering ketemu driver yg gatau gmaps driver yg komplen kalo jalan becek pdhl saya juga gatau kalau jalan tersebut becek atau sedikit banjir selama di jkt drivernya pada bagus setelah di tangerang pada gitu mksh,negatif
tolong untuk semua costumer terhormat tolong hargai semua driver online dan tolong untuk aplikasi gojek driver perbaiki sistem rutenya pesen mobil masa lewat jalan motor aduhh bikin pusing udah dijalan macet terus lewat jalan sempit kan sialan namanya udah argonya ga masuk diakal kalo pengertiannya untuk semua pihak,negatif
tolong banget adain fitur chat buat ke resto nya susah banget tau ga kalo fitur chat tu cuma ada pas resto nya ngabarin jadi ga bisa request pesanan kita terus juga kalo emang ga ada driver tuh suka ga cepet konfirmasi ini mah orang udah nungguin lama eh ujungujungnya dibatalin karena ga dapet driver nya mohon untuk aplikasi nya segera diperbaiki karena setelah saya baca review lain ratarata keluhan nya sama jangan cuma bales terimakasih atas masukannya doang,negatif
ah kok ribet sih mau log in aja ada opsi verifikasi wajah di skip eh malah balik ke input nomor hp dicoba sekali lagi malah ada kendala teknis eh di suruh nunggu  menit lagi ribet ah harusnya itu opsi aja boleh lewati malah nganggu,netral
fitur pusat bantuan kurang membantu sihh gabisa to the point sampaikan masalahkeluhannya mesti chat bot dulu kadang auto ditutup laporannya mana sekarang gabisa komplain via email harus lewat fitur pusat bantuan padahal masalah gojek itu lebih kompleks gak ituitu aja yang ada di fitur pusat bantuan,negatif
gojek masih saja ruwet mbok di kasih menu menyingkirkan resto yang tidak saya minati awal tahun selalu reset promo pusiing mau di andalkan ganti tahun malah bencana voucher reset semua pelit gopay ruwwet    aplikasinya kurang sipp  bagaimana bisa menyingkirkan menu food yang tidak kita minati  nonggoool terus tuku nasi goreng teko ngasem  masuk akal nggak   nggak usah kebanyakan filter  tampilkan saja semua yang terdekat  dan singkirkan yang tidak saya sukai ,negatif
ketika masuk gangjalan yg belum ada nama jalannya jalan perumahan baru titik sudah benar jalan di maps jg sudah ada cuma blm isi nama jalan lalu pesen gojekgofood tp pada akhirnya driver berhenti di jalan utama krn titik point td pindah dengan sendirinya ke jalan utama,negatif
yang terburuburu jgn pesan gojek karna kata drivernya gak boleh ngebut² emang dilarang oleh gojek semua driver gitu wajar aja saat saya bilang ngebut kak saya telat speed maximal kmjam ya pasti telat lah,negatif
kacau order gocar x ga dapat² padahal di aplikasi jelas banyak mobil yang standby apa karena jarak dekat driver ga mau ambil,negatif
tibatiba keluar sendiri terus pas masuk malah terjadi kendala gak jelas,netral
mau menyampaikan keluhan susah banget apalagi terkait transaksi yang dibatalkan oleh mitra itu sendiri karena pelanggan memilih trip hemat memang tidak boleh ya pelanggan memilih trip hemat kalo begitu untuk apa diadakan,negatif
menurut saya aplikasi ini sangat membantu bagi siapa saja yang mau berpergian dan tidak ada kendaraan sopir atau bagi yang mau berbelanja kebutuhanmakanan online dan ingin barangnya sampai dalam  jam,positif
pas mau cekout gofood keluar aplikasi bbrp detik eh tbtb vocer eror dan berubah langsung pindah shopee food lebih jelas ,negatif
mflau bisa gojek hadir dikota sukamara kaltengsoale kotanya mulai majujasa transportasi cukup tinggiresto juga banyaklau da gojek kan roda perekonomian lebih mudahantar penumpang makananpaket dll,positif
ribet beda jauh dengan maxim kalau maxim simpel titik jemput bisa kita atur sendiri kalau gojek mengikuti titik biru di maps sedangkan titik biru di maps bisa pindah pindah,negatif
